countyFIPS,PopulationEstimate2018,Rural-UrbanContinuumCode2013,increase,increase_scaled
48349,49565,4,1.3322676295501878e-15,2.6879201645318024e-14
48355,362265,2,0.4641016151377544,1.2811108308496664
48357,9947,7,0.07177346253629313,7.215588874665038
48359,2131,2,0.0,0.0
48363,28875,6,0.3195079107728942,11.065209031095902
48365,23148,6,1.8044977359257248,77.95480110271838
48375,119648,2,1.523065817213224,12.729555171947915
48381,136271,2,1.4379334588399213,10.552013699465927
48401,54450,3,0.1486983549970351,2.7309156105975223
48405,8232,9,0.07177346253629313,8.71883655688692
48423,230221,3,0.5539933576267306,2.406354579411655
48439,2084931,1,19.493908057873796,9.349905612163566
48451,118189,3,0.7411011265922482,6.2704746346296885
48453,1248743,1,5.553573251443346,4.447330837044409
48467,56019,6,0.0,0.0
48469,92035,3,-1.8223284768535648,-19.80038547132683
48471,72480,4,2.0378041299843233,28.11539914437532
48477,35108,6,2.7899013403753123,79.46625670432131
48479,275910,2,2.1512276890123356,7.7968456707344265
48485,132064,3,0.16894354239539755,1.2792550762917794
48489,21515,6,0.0,0.0
48491,566719,1,2.7632113789616994,4.87580507969858
48493,50224,1,0.08755802689428016,1.743350328414307
48497,68305,1,0.29739670999407064,4.353952272806832
48503,18045,7,0.0,0.0
49003,54950,2,0.0,0.0
49011,351713,2,0.3521580450493471,1.0012653642297757
49021,52775,4,0.07177346253629313,1.3599898159411299
49037,15449,7,0.16894354239539755,10.935564916525182
49049,622213,2,3.406700513175373,5.475135545505114
49051,33240,6,0.2311444133449163,6.953803048884366
49053,171700,3,1.5209805723751373,8.858360934042734
49057,256359,2,0.0,0.0
50001,36973,6,0.14354692507258626,3.8824797845072423
50003,35631,6,0.43096908110525556,12.095340605238572
50007,164572,3,2.3910966638021023,14.529182751635163
50011,49421,3,0.17109847064690076,3.462060068531611
50015,25300,8,0.19623119885131546,7.756173867640927
50021,58672,4,0.07177346253629313,1.2233000841337116
50023,58140,4,0.374108810316637,6.434620060485672
50025,42756,7,0.4641016151377535,10.854654671572494
51001,32412,8,2.3154404792462513,71.43775389504663
51003,108718,3,0.7428812195586252,6.833102334099461
51007,13013,1,0.11612317403390437,8.923628220541334
51015,75457,3,0.07177346253629313,0.9511836216161937
51023,33277,2,0.08755802689427927,2.631187513726576
51036,6941,1,0.1486983549970351,21.423189021327634
51047,51859,1,0.4586505176748883,8.844183606989883
51059,1150795,1,26.978154507326025,23.44305850071127
51061,70675,1,4.440892098500626e-16,6.283540287938629e-15
51065,26783,3,1.0940988340576556,40.85049598841264
51073,37349,1,0.0,0.0
51075,23244,1,1.3631390507396137,58.64477072533186
51079,19779,3,0.07177346253629313,3.6287710468827106
51081,11627,6,1.3516941459456442,116.2547644229504
51085,107239,1,2.17275378209092,20.260854559357323
51089,50953,4,0.1486983549970351,2.9183434733388633
51093,36953,1,0.2322463480678092,6.2849118628476495
51095,76397,1,-0.8135860839717619,-10.649450684866707
51099,26575,6,0.0,0.0
51107,406850,1,3.658520451284007,8.992307856173055
51117,30650,7,2.011257255779169,65.62013885087012
51121,98985,3,0.7411011265922482,7.487004360178292
51143,60949,4,0.0,0.0
51147,22950,6,0.25869387091371143,11.272064092100717
51153,468011,1,8.603382209612935,18.382863243840283
51165,81244,3,0.11612317403390437,1.429313845132002
51169,21534,2,0.0,0.0
51171,43497,6,0.4494897427831783,10.33381021181181
51175,17586,6,1.1324046753679737,64.39239596087647
51177,134238,1,0.3256840730021153,2.4261689909125237
51179,149960,1,1.7461522959655706,11.64412040521186
51181,6474,8,0.0,0.0
51183,11237,1,0.1486983549970351,13.232922932903364
51191,54402,2,0.08755802689427927,1.6094633817558044
51195,38012,7,0.07177346253629313,1.8881790628299782
51199,67846,1,0.1486983549970351,2.1917040797841447
51510,160530,1,6.876262836921381,42.83475261272896
51540,48117,3,0.0,0.0
51550,242634,1,3.533647168196268,14.563693333153095
51570,17833,1,0.6806348859944409,38.16715561007351
51590,40693,4,0.4142135623730949,10.178988090656745
51600,24574,1,0.3521580450493471,14.330513756382645
51610,14772,1,0.258693870913711,17.51244725925474
51650,134313,1,0.335141362540313,2.495226542034747
51660,54033,3,-1.5598975525042,-28.86934933289286
51680,82126,2,1.5209805723751373,18.520085872624225
51683,41641,1,1.47213595499958,35.353040392871925
51685,17307,1,1.4494897427831783,83.75164631554736
51700,178626,1,2.4473011330779,13.700699411496089
51710,244076,1,1.4539170160266015,5.956820891962345
51730,31567,1,0.168943542395398,5.351903646067032
51740,94632,1,0.8946171020879312,9.453642553131406
51800,91185,1,2.0844924833351843,22.860037104076156
51810,450189,1,2.0135667220501787,4.472714175713264
51830,14896,1,-0.8513016450029649,-57.14968078698744
53003,22610,3,0.4914618792310348,21.736482938126265
53007,77036,3,2.85285219152411,37.03271446497884
53011,481857,1,3.196853148946392,6.634443722818994
53017,42907,3,1.258693870913711,29.335396809697976
53021,94347,2,2.4738900426392583,26.221183955390824
53025,97331,5,1.4827548953825969,15.234148373926056
53029,84460,4,2.6826679274135525,31.762584980032592
53033,2233163,1,39.63428524541524,17.748048505825704
53039,22107,6,-8.881784197001252e-16,-4.017634322613314e-14
53041,79604,4,-8.881784197001252e-16,-1.1157459671626115e-14
53045,65507,4,0.07177346253629313,1.09566096045145
53047,42132,6,0.07177346253629313,1.703537988614192
53057,128206,3,4.300501264565604,33.543681766575695
53061,814901,1,7.225684078305562,8.866947124013299
53063,514631,2,5.174679808466028,10.055126505138686
53065,45260,2,0.07177346253629313,1.585803414412133
53067,286419,2,0.8346295092848035,2.914015862372271
53077,251446,3,6.578806708711703,26.163894866936452
54001,16535,6,0.0,0.0
54003,117123,2,0.37707151785332993,3.219448937043364
54027,23347,3,0.0,0.0
54033,67554,5,0.07177346253629313,1.062460587623133
54035,28706,6,2.7038045063119966,94.18952505789719
54039,180454,3,-0.9754226377897268,-5.405381082102513
54045,32607,6,0.2311444133449163,7.088797293370022
54049,56097,4,0.08275948798482258,1.4752925822204854
54059,23785,7,0.0,0.0
54061,106420,3,-0.7230616000352494,-6.794414584056093
54069,41755,3,0.07177346253629313,1.718918992606709
54099,39944,2,0.27464293785510296,6.8756994255733765
54107,84203,3,0.08275948798482169,0.9828567626429188
55001,20348,8,0.0,0.0
55007,15042,8,0.0,0.0
55009,263378,2,1.8372624405833031,6.975762746255584
55011,13125,8,0.0,0.0
55019,34709,6,0.45391701602660195,13.077790084030136
55021,57358,2,0.19623119885131546,3.4211652925714886
55025,542364,2,7.14640033554031,13.176391382061327
55027,87847,4,0.11612317403390437,1.32187979138621
55029,27610,6,-0.8310564576046024,-30.099835480065284
55039,103066,3,0.1776715231464343,1.723861633772867
55043,51554,6,0.4807406984078595,9.324993180119089
55051,5676,9,0.0,0.0
55053,20478,6,0.0,0.0
55057,26617,7,0.07177346253629313,2.6965271268848157
55059,169290,1,4.323431353138226,25.538610391270755
55061,20383,2,0.3195079107728942,15.675215168174173
55073,135428,3,0.2311444133449163,1.706769747355911
55075,40434,6,0.1486983549970351,3.677557377381291
55077,15434,8,0.07177346253629313,4.650347449546011
55079,948201,1,23.92746760247894,25.234594355499457
55087,187365,3,0.16894354239539755,0.9016814367432421
55089,89147,1,2.556927159950785,28.6821447715659
55101,196584,3,4.211988493768825,21.42589678594812
55103,17377,6,0.2586938709137119,14.887142252040737
55105,163129,3,1.485915429225182,9.108836744080955
55111,64249,4,0.6634850861770585,10.326776855313833
55117,115456,3,0.258693870913711,2.240627346467148
55127,103718,4,2.7152582962091074,26.179238861230523
55131,135693,1,0.2769383999647541,2.040918838589714
55133,403072,1,7.855336391905414,19.48866800945095
55135,51128,6,0.07177346253629313,1.4037995332556161
55139,171020,3,0.5336746868385576,3.1205396260002196
56013,39531,7,0.3378870847907951,8.547395330014295
56019,8460,7,0.1486983549970351,17.57663770650533
56021,98976,3,1.0827594879848217,10.939616553354568
56039,23081,7,0.335141362540313,14.520227136619427
